id,listing_url,host_name,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,calculated_host_listings_count
34944732,https://www.airbnb.com/rooms/34944732,Ana,East York,Danforth East York,Entire rental unit,Entire home/apt,100.0,28,90,t,0,2,27,27,23,Unlicensed,1
35282971,https://www.airbnb.com/rooms/35282971,Elie,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,225.0,28,31,t,30,60,90,365,4,Unlicensed,1
35283194,https://www.airbnb.com/rooms/35283194,Sean,Toronto,Annex,Entire guest suite,Entire home/apt,100.0,28,1125,t,0,0,0,0,6,Unlicensed,4
34946028,https://www.airbnb.com/rooms/34946028,Michael,Toronto,Trinity-Bellwoods,Entire rental unit,Entire home/apt,189.0,4,17,t,0,0,0,0,51,Licensed,1
34951350,https://www.airbnb.com/rooms/34951350,Jacy,North York,Victoria Village,Private room in rental unit,Private room,100.0,28,1125,t,28,58,88,88,0,Unlicensed,1
35285438,https://www.airbnb.com/rooms/35285438,WenBo,North York,Willowdale East,Private room in bungalow,Private room,82.0,1,365,t,1,18,48,317,9,Licensed,2
34966076,https://www.airbnb.com/rooms/34966076,Christine,Toronto,Moss Park,Entire home,Entire home/apt,300.0,28,1125,t,29,59,89,179,8,Unlicensed,1
35288603,https://www.airbnb.com/rooms/35288603,Maria,Toronto,Bay Street Corridor,Entire condo,Entire home/apt,106.0,30,365,t,24,50,76,329,6,Unlicensed,2
34967296,https://www.airbnb.com/rooms/34967296,Jenny,East York,Broadview North,Entire bungalow,Entire home/apt,350.0,28,168,t,28,58,88,363,2,Licensed,1
35289076,https://www.airbnb.com/rooms/35289076,Alma,Toronto,Annex,Entire condo,Entire home/apt,280.0,1,1125,t,8,29,59,334,176,Licensed,1
34969992,https://www.airbnb.com/rooms/34969992,Inna,Toronto,Little Portugal,Entire rental unit,Entire home/apt,101.0,28,90,t,0,21,51,231,43,Unlicensed,27
34997756,https://www.airbnb.com/rooms/34997756,Logan,Toronto,South Riverdale,Entire townhouse,Entire home/apt,95.0,28,1125,t,0,0,0,0,57,Unlicensed,5
34998435,https://www.airbnb.com/rooms/34998435,Logan,Toronto,South Riverdale,Entire townhouse,Entire home/apt,85.0,28,1125,t,0,0,0,0,42,Unlicensed,5
35002667,https://www.airbnb.com/rooms/35002667,Steven,North York,York University Heights,Private room in home,Private room,53.0,28,1125,t,0,0,0,65,15,Unlicensed,1
35289581,https://www.airbnb.com/rooms/35289581,Yun Jie,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,399.0,1,1125,t,0,0,0,65,113,Licensed,1
35292830,https://www.airbnb.com/rooms/35292830,Desiree,North York,Bedford Park-Nortown,Entire home,Entire home/apt,238.0,2,1125,t,14,39,65,155,48,Licensed,1
35307546,https://www.airbnb.com/rooms/35307546,Sayna,North York,Flemingdon Park,Entire condo,Entire home/apt,55.0,28,30,t,0,0,0,0,1,Unlicensed,1
35003792,https://www.airbnb.com/rooms/35003792,Susan,Toronto,High Park-Swansea,Entire rental unit,Entire home/apt,175.0,3,14,t,10,25,55,330,45,Licensed,2
35314232,https://www.airbnb.com/rooms/35314232,Peggy,Toronto,Palmerston-Little Italy,Entire guest suite,Entire home/apt,100.0,30,74,t,30,60,90,365,0,Unlicensed,1
35315316,https://www.airbnb.com/rooms/35315316,Ronald,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,140.0,28,60,t,0,0,0,0,3,Unlicensed,1
35316206,https://www.airbnb.com/rooms/35316206,Ana,Toronto,Little Portugal,Entire guesthouse,Entire home/apt,142.0,28,90,t,5,24,37,261,24,Licensed,1
35317201,https://www.airbnb.com/rooms/35317201,Elly,Toronto,Mount Pleasant West,Entire condo,Entire home/apt,95.0,28,1125,t,0,0,0,0,18,Unlicensed,1
35318819,https://www.airbnb.com/rooms/35318819,Haris,North York,Willowdale West,Entire rental unit,Entire home/apt,200.0,28,1125,t,6,36,66,341,8,Unlicensed,1
35333786,https://www.airbnb.com/rooms/35333786,Masha,Toronto,Trinity-Bellwoods,Entire guest suite,Entire home/apt,75.0,28,1125,t,0,0,2,51,32,Unlicensed,1
35005868,https://www.airbnb.com/rooms/35005868,Frank,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,150.0,28,45,t,0,0,0,62,2,Licensed,1
35335546,https://www.airbnb.com/rooms/35335546,Yuting,Toronto,Little Portugal,Private room in townhouse,Private room,65.0,120,240,t,0,0,0,114,3,Unlicensed,1
35349873,https://www.airbnb.com/rooms/35349873,Yogesh,Etobicoke,Mimico (includes Humber Bay Shores),Private room in condo,Private room,150.0,30,45,t,30,60,90,365,0,Unlicensed,1
35008943,https://www.airbnb.com/rooms/35008943,Lish,Toronto,Palmerston-Little Italy,Entire rental unit,Entire home/apt,190.0,29,1125,t,0,0,0,263,61,Unlicensed,7
35009169,https://www.airbnb.com/rooms/35009169,Urbano,Toronto,Rosedale-Moore Park,Entire rental unit,Entire home/apt,151.0,28,1125,t,0,0,0,258,2,Unlicensed,14
35010588,https://www.airbnb.com/rooms/35010588,Ladan,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,99.0,300,300,t,29,59,89,239,7,Unlicensed,1
35350699,https://www.airbnb.com/rooms/35350699,Mohammad,Scarborough,Eglinton East,Entire rental unit,Entire home/apt,58.0,28,30,t,12,42,72,157,55,Licensed,2
35351861,https://www.airbnb.com/rooms/35351861,Sean,Toronto,Annex,Private room in home,Private room,84.0,28,1125,t,0,0,0,0,3,Unlicensed,4
35351985,https://www.airbnb.com/rooms/35351985,Steve,Toronto,Runnymede-Bloor West Village,Entire home,Entire home/apt,107.0,28,45,t,0,0,0,0,0,Unlicensed,1
35354396,https://www.airbnb.com/rooms/35354396,Amar Preet,Toronto,Mount Pleasant West,Private room in rental unit,Private room,45.0,28,1125,t,0,0,0,0,0,Unlicensed,1
35354780,https://www.airbnb.com/rooms/35354780,Sean,Toronto,Annex,Private room in home,Private room,84.0,28,1125,t,0,0,0,0,3,Unlicensed,4
35012888,https://www.airbnb.com/rooms/35012888,Logan,Toronto,Blake-Jones,Entire home,Entire home/apt,80.0,28,1125,t,0,0,0,0,26,Unlicensed,5
35018064,https://www.airbnb.com/rooms/35018064,Muhammad,Scarborough,Wexford/Maryvale,Entire bungalow,Entire home/apt,125.0,28,28,t,0,0,0,0,17,Unlicensed,1
35377948,https://www.airbnb.com/rooms/35377948,Kevin,Toronto,Moss Park,Room in hotel,Private room,209.0,28,31,t,30,60,90,365,74,Exempt,24
35378234,https://www.airbnb.com/rooms/35378234,Lily,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,475.0,1,1125,t,6,36,44,44,141,Licensed,3
35379698,https://www.airbnb.com/rooms/35379698,Kevin,Toronto,Moss Park,Room in hotel,Private room,209.0,28,31,t,30,60,90,365,92,Exempt,24
35027252,https://www.airbnb.com/rooms/35027252,Greg,Toronto,Dovercourt-Wallace Emerson-Junction,Entire rental unit,Entire home/apt,100.0,28,1125,t,0,0,0,0,13,Unlicensed,1
35380317,https://www.airbnb.com/rooms/35380317,Kevin,Toronto,Moss Park,Room in hotel,Private room,209.0,28,31,t,30,60,90,365,92,Exempt,24
35030832,https://www.airbnb.com/rooms/35030832,James,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,158.0,28,1125,t,0,28,58,237,45,Unlicensed,1
35381860,https://www.airbnb.com/rooms/35381860,Lena,Toronto,Little Portugal,Entire guest suite,Entire home/apt,140.0,3,9,t,3,6,31,31,85,Licensed,1
35383121,https://www.airbnb.com/rooms/35383121,Lucy,North York,York University Heights,Private room in home,Private room,39.0,15,240,t,0,0,25,274,33,Licensed,11
35033762,https://www.airbnb.com/rooms/35033762,Kathy,Toronto,The Beaches,Private room in home,Private room,165.0,1,2,t,12,12,12,12,43,Licensed,2
35387770,https://www.airbnb.com/rooms/35387770,Christina,Toronto,Weston-Pellam Park,Entire rental unit,Entire home/apt,85.0,28,1125,t,0,18,48,48,59,Unlicensed,1
35416791,https://www.airbnb.com/rooms/35416791,Vivian,Toronto,High Park-Swansea,Entire home,Entire home/apt,126.0,28,1125,t,0,30,60,150,25,Unlicensed,5
35038531,https://www.airbnb.com/rooms/35038531,Bella,North York,Don Valley Village,Private room in townhouse,Private room,53.0,28,1125,t,1,4,34,214,10,Unlicensed,1
35418488,https://www.airbnb.com/rooms/35418488,Josephine,Toronto,Greenwood-Coxwell,Entire home,Entire home/apt,250.0,28,1125,t,0,0,0,0,0,Unlicensed,1
35418981,https://www.airbnb.com/rooms/35418981,Vivian,Toronto,High Park-Swansea,Entire home,Entire home/apt,210.0,28,1125,t,0,0,0,67,39,Unlicensed,5
35447073,https://www.airbnb.com/rooms/35447073,Simply Comfort,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,213.0,28,1125,t,3,20,50,325,24,Unlicensed,68
35039653,https://www.airbnb.com/rooms/35039653,Tekin,Toronto,Cabbagetown-South St.James Town,Entire rental unit,Entire home/apt,100.0,28,1125,t,0,0,0,0,3,Unlicensed,1
35467490,https://www.airbnb.com/rooms/35467490,Van,Etobicoke,Humber Heights-Westmount,Entire guest suite,Entire home/apt,70.0,28,30,t,0,0,0,0,16,Unlicensed,1
35041494,https://www.airbnb.com/rooms/35041494,Lucy,North York,York University Heights,Private room in home,Private room,58.0,7,1125,t,0,21,51,326,14,Licensed,11
35468301,https://www.airbnb.com/rooms/35468301,Samir,North York,Victoria Village,Entire rental unit,Entire home/apt,100.0,30,58,t,0,0,0,0,19,Licensed,1
35468890,https://www.airbnb.com/rooms/35468890,Tara,North York,Willowdale East,Entire condo,Entire home/apt,78.0,28,60,t,0,0,0,0,31,Unlicensed,3
35053524,https://www.airbnb.com/rooms/35053524,Olivier,Toronto,Moss Park,Private room in home,Private room,89.0,1,50,t,0,0,0,0,19,Licensed,2
35060837,https://www.airbnb.com/rooms/35060837,Mike,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,323.0,3,60,t,7,37,67,157,83,Licensed,3
35475495,https://www.airbnb.com/rooms/35475495,Abayomi,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,206.0,29,1125,t,0,9,39,129,0,Unlicensed,1
35479146,https://www.airbnb.com/rooms/35479146,Melissa  Slatkoff,Toronto,Roncesvalles,Entire home,Entire home/apt,120.0,28,1125,t,0,0,0,0,1,Unlicensed,2
35480842,https://www.airbnb.com/rooms/35480842,Joshua,Toronto,Dovercourt-Wallace Emerson-Junction,Entire guest suite,Entire home/apt,90.0,28,120,t,5,35,60,60,23,Licensed,2
35064338,https://www.airbnb.com/rooms/35064338,George,East York,Old East York,Entire home,Entire home/apt,379.0,28,1125,t,29,59,89,364,10,Unlicensed,1
35481499,https://www.airbnb.com/rooms/35481499,Shereef,North York,Banbury-Don Mills,Entire home,Entire home/apt,901.0,4,120,t,4,14,33,68,92,Licensed,1
35069105,https://www.airbnb.com/rooms/35069105,David,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,427.0,1,1125,t,9,32,62,152,108,Licensed,6
35080797,https://www.airbnb.com/rooms/35080797,Sophia,North York,Banbury-Don Mills,Private room in bungalow,Private room,79.0,10,1125,t,2,13,43,43,38,Licensed,3
35484921,https://www.airbnb.com/rooms/35484921,Jennifer,Toronto,High Park-Swansea,Private room in home,Private room,90.0,28,1125,t,0,1,1,99,24,Unlicensed,1
35080928,https://www.airbnb.com/rooms/35080928,Ana,Scarborough,Agincourt South-Malvern West,Entire condo,Entire home/apt,100.0,28,1125,t,0,0,0,0,1,Unlicensed,1
35485318,https://www.airbnb.com/rooms/35485318,Hemei,Scarborough,Steeles,Private room in condo,Private room,35.0,29,1125,t,7,37,67,342,3,Unlicensed,7
35491308,https://www.airbnb.com/rooms/35491308,Mike,Toronto,Niagara,Entire condo,Entire home/apt,162.0,28,120,t,7,37,67,67,62,Unlicensed,3
35083497,https://www.airbnb.com/rooms/35083497,Sabrina,Toronto,Roncesvalles,Private room in home,Private room,105.0,1,28,t,0,0,9,181,193,Licensed,1
35083861,https://www.airbnb.com/rooms/35083861,Shaofei,North York,Pelmo Park-Humberlea,Entire townhouse,Entire home/apt,100.0,28,50,t,0,0,0,0,1,Unlicensed,2
35492393,https://www.airbnb.com/rooms/35492393,Ronak,Toronto,Waterfront Communities-The Island,Private room in condo,Private room,75.0,28,1125,t,0,0,0,64,44,Licensed,1
35492908,https://www.airbnb.com/rooms/35492908,Yao Cheng,Scarborough,Milliken,Private room in home,Private room,65.0,28,1125,t,6,19,49,139,3,Unlicensed,2
35510667,https://www.airbnb.com/rooms/35510667,Sergio,Scarborough,Clairlea-Birchmount,Private room in townhouse,Private room,400.0,28,1125,t,30,60,90,365,5,Unlicensed,2
35085633,https://www.airbnb.com/rooms/35085633,Lana,Toronto,Lawrence Park North,Entire guest suite,Entire home/apt,142.0,2,1125,t,1,12,41,127,96,Licensed,1
35510845,https://www.airbnb.com/rooms/35510845,Arun,Toronto,Blake-Jones,Entire rental unit,Entire home/apt,100.0,30,1125,t,0,7,37,290,21,Unlicensed,1
35089624,https://www.airbnb.com/rooms/35089624,Indi,Scarborough,Birchcliffe-Cliffside,Entire rental unit,Entire home/apt,180.0,28,30,t,29,59,89,179,0,Unlicensed,1
35518859,https://www.airbnb.com/rooms/35518859,David,North York,Yorkdale-Glen Park,Entire rental unit,Entire home/apt,105.0,28,360,t,2,32,62,62,5,Licensed,8
35093634,https://www.airbnb.com/rooms/35093634,Gino,Toronto,Kensington-Chinatown,Private room in condo,Private room,150.0,3,3,t,4,7,36,36,0,Licensed,1
35519145,https://www.airbnb.com/rooms/35519145,Yong,North York,Stonegate-Queensway,Private room in home,Private room,99.0,2,1125,t,4,19,49,63,106,Licensed,3
35520344,https://www.airbnb.com/rooms/35520344,Yong,North York,Stonegate-Queensway,Private room in home,Private room,118.0,2,1125,t,7,29,59,139,44,Licensed,3
35094105,https://www.airbnb.com/rooms/35094105,Harry,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,90.0,2,1125,t,2,2,2,2,135,Licensed,13
35095286,https://www.airbnb.com/rooms/35095286,Bita,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,209.0,28,365,t,7,37,67,341,31,Unlicensed,1
35534118,https://www.airbnb.com/rooms/35534118,Roman,Toronto,Dovercourt-Wallace Emerson-Junction,Private room in townhouse,Private room,98.0,30,180,t,11,41,71,346,3,Unlicensed,22
35096480,https://www.airbnb.com/rooms/35096480,Frankie,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,307.0,1,1125,t,5,34,58,63,239,Licensed,1
35539060,https://www.airbnb.com/rooms/35539060,Bishnu,Scarborough,Kennedy Park,Private room in home,Private room,45.0,28,1125,t,0,0,0,0,7,Unlicensed,1
35543251,https://www.airbnb.com/rooms/35543251,Selwy,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,110.0,31,1125,t,2,3,7,237,61,Unlicensed,1
35100406,https://www.airbnb.com/rooms/35100406,Peter,Scarborough,Dorset Park,Private room in townhouse,Private room,45.0,28,1125,t,19,49,79,354,5,Unlicensed,3
35110772,https://www.airbnb.com/rooms/35110772,Aruna,Scarborough,Eglinton East,Private room in townhouse,Private room,45.0,30,1125,t,0,5,35,310,6,Unlicensed,2
35116624,https://www.airbnb.com/rooms/35116624,Ash,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,367.0,28,365,t,29,59,89,364,1,Unlicensed,1
35545750,https://www.airbnb.com/rooms/35545750,Patrick,Toronto,South Riverdale,Entire home,Entire home/apt,669.0,3,27,t,0,20,40,108,34,Licensed,1
35545955,https://www.airbnb.com/rooms/35545955,Norman,Toronto,Church-Yonge Corridor,Entire condo,Entire home/apt,128.0,28,150,t,3,19,49,49,7,Unlicensed,3
35123492,https://www.airbnb.com/rooms/35123492,Maria Del Carmen,North York,Bedford Park-Nortown,Entire rental unit,Entire home/apt,100.0,183,365,t,29,59,89,179,0,Unlicensed,1
35126706,https://www.airbnb.com/rooms/35126706,Kevin,Toronto,Moss Park,Room in hotel,Private room,209.0,28,31,t,30,60,90,365,82,Exempt,24
35546996,https://www.airbnb.com/rooms/35546996,Sam,Etobicoke,Eringate-Centennial-West Deane,Private room in bungalow,Private room,79.0,2,1125,t,8,26,56,113,28,Licensed,2
35128141,https://www.airbnb.com/rooms/35128141,Julia,Toronto,East End-Danforth,Private room in home,Private room,35.0,28,1125,t,0,0,0,0,17,Unlicensed,2
35137634,https://www.airbnb.com/rooms/35137634,Julie,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,135.0,28,365,t,0,3,3,3,17,Unlicensed,44
35547114,https://www.airbnb.com/rooms/35547114,Gary,Toronto,University,Private room in home,Private room,34.0,28,32,t,0,0,0,0,5,Unlicensed,1
35547554,https://www.airbnb.com/rooms/35547554,Ellen,Toronto,Kensington-Chinatown,Private room in home,Private room,37.0,2,1125,t,0,0,0,0,45,Licensed,1
35147605,https://www.airbnb.com/rooms/35147605,Corporate Stays,Toronto,Waterfront Communities-The Island,Entire serviced apartment,Entire home/apt,149.0,30,1125,t,7,37,67,67,0,Unlicensed,17
35147890,https://www.airbnb.com/rooms/35147890,Caitlin,Toronto,North Riverdale,Entire guest suite,Entire home/apt,75.0,28,1125,t,0,0,19,294,24,Licensed,1
35548247,https://www.airbnb.com/rooms/35548247,Taylor,Toronto,Niagara,Entire condo,Entire home/apt,110.0,3,1125,t,0,0,0,0,5,Licensed,1
35149758,https://www.airbnb.com/rooms/35149758,Amanjit,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,189.0,29,1125,t,0,26,56,145,108,Unlicensed,1
35548390,https://www.airbnb.com/rooms/35548390,Miron,Toronto,Woodbine Corridor,Entire rental unit,Entire home/apt,119.0,28,60,t,9,22,52,52,39,Licensed,1
35155417,https://www.airbnb.com/rooms/35155417,Florian,Toronto,Greenwood-Coxwell,Entire home,Entire home/apt,188.0,28,32,t,0,0,0,0,2,Unlicensed,1
35548505,https://www.airbnb.com/rooms/35548505,Renalda,Toronto,North St.James Town,Entire rental unit,Entire home/apt,189.0,1,1125,t,0,7,7,7,130,Licensed,1
35548850,https://www.airbnb.com/rooms/35548850,Scott & Debbie,Toronto,High Park-Swansea,Private room in home,Private room,75.0,1,30,t,2,19,41,283,148,Licensed,4
35162343,https://www.airbnb.com/rooms/35162343,Hemei,Scarborough,Steeles,Private room in condo,Private room,45.0,28,1125,t,7,37,67,342,3,Unlicensed,7
35162743,https://www.airbnb.com/rooms/35162743,Lucy,North York,York University Heights,Private room in home,Private room,51.0,7,240,t,0,14,44,319,28,Licensed,11
35576211,https://www.airbnb.com/rooms/35576211,Amina,Etobicoke,Mimico (includes Humber Bay Shores),Entire guest suite,Entire home/apt,80.0,28,1125,t,0,0,0,0,13,Unlicensed,1
35162909,https://www.airbnb.com/rooms/35162909,Lucy,North York,York University Heights,Private room in home,Private room,59.0,7,365,t,8,15,45,320,9,Licensed,11
35163566,https://www.airbnb.com/rooms/35163566,Shaofei,Toronto,Forest Hill North,Shared room in home,Shared room,98.0,28,1125,t,29,59,89,89,0,Unlicensed,2
35877099,https://www.airbnb.com/rooms/35877099,Deepti,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,269.0,28,60,t,13,43,73,163,90,Licensed,1
35576664,https://www.airbnb.com/rooms/35576664,Elli,North York,Henry Farm,Private room in rental unit,Private room,123.0,28,1125,t,26,56,86,361,46,Licensed,2
35578090,https://www.airbnb.com/rooms/35578090,Mat,North York,Newtonbrook West,Entire rental unit,Entire home/apt,70.0,180,364,t,30,60,90,180,0,Unlicensed,1
35878019,https://www.airbnb.com/rooms/35878019,Jeff,Toronto,Dufferin Grove,Entire rental unit,Entire home/apt,155.0,28,28,t,6,15,41,41,116,Licensed,5
35879792,https://www.airbnb.com/rooms/35879792,Sam,Toronto,Moss Park,Private room in rental unit,Private room,79.0,28,1125,t,5,35,65,65,15,Unlicensed,2
35596656,https://www.airbnb.com/rooms/35596656,Sergio,York,Caledonia-Fairbank,Entire home,Entire home/apt,150.0,28,1125,t,0,0,0,0,99,Licensed,1
35600593,https://www.airbnb.com/rooms/35600593,Matthew Thompson,Toronto,Palmerston-Little Italy,Entire rental unit,Entire home/apt,80.0,28,1125,t,0,0,0,0,11,Unlicensed,1
35601686,https://www.airbnb.com/rooms/35601686,Steve,North York,Newtonbrook East,Private room in home,Private room,50.0,28,1125,t,0,0,0,0,5,Unlicensed,3
